loss,accuracy,val_loss,val_accuracy
0.003794363059268936,0.9977093772369363,1.0128203870624854,0.9450486548368632
0.0036116946998521224,0.9977093772369363,1.0132161317862296,0.9444762449914138
0.10891309189600508,0.9811023622047245,1.069317382032221,0.8362907842014883
0.27139063756683207,0.9378668575518969,1.1075177238746123,0.9147109330280481
0.09200941233585025,0.9798138869005011,0.8829461201279297,0.9267315397824842
0.08489527567851497,0.9885468861846815,0.5638137883781879,0.9364625071551231
0.1376937892914591,0.992555476020043,0.5563363353129137,0.9387521465369204
0.06465036586652569,0.9872584108804581,0.5868343132463368,0.9164281625643962
0.04040681497257032,0.9889763779527558,0.6209303089713847,0.9427590154550658
0.0065288700772372305,0.9972798854688618,0.8146571221396285,0.9439038351459645
0.007127870346316892,0.996993557623479,0.9094113902032736,0.9439038351459645
0.08665113946553357,0.9832498210450966,0.5249678697098386,0.8660560961648541
0.06156532099333819,0.9843951324266286,0.5918470936065371,0.9393245563823698
0.021885987743836963,0.9939871152469577,0.7544177977706898,0.9370349170005724
0.011062136033972136,0.99613457408733,1.0171986920352951,0.9410417859187179
0.019378226638018636,0.9944166070150322,0.9878130621827123,0.9393245563823698
0.018837902758594004,0.9945597709377237,0.9398060275968833,0.9450486548368632
0.0053116106704061885,0.9968503937007874,1.1014949892025945,0.9479107040641099
0.06825542904623132,0.9863994273443092,0.6109380016992376,0.9364625071551231
0.05281078552047698,0.9872584108804581,0.9613151872117834,0.9341728677733256
0.056652803794144745,0.9879742304939155,1.0443483358342995,0.9336004579278763
0.021493664705455124,0.9949892627057981,0.8435262548933017,0.9439038351459645
0.011600254133144784,0.995561918396564,0.8782005544433064,0.9456210646823124
0.004824972851164487,0.9974230493915534,0.9517776170906638,0.9410417859187179
0.004774237169322849,0.9971367215461704,0.9595817946548385,0.9416141957641672
0.0044199660524156074,0.9971367215461704,0.9884485079531763,0.9421866056096165
0.01875479088635256,0.9945597709377237,0.7650680588510692,0.9364625071551231
0.0383116178168531,0.9911238367931281,0.9837507121024166,0.9433314253005152
0.10174706953960731,0.9832498210450966,0.6457846729592843,0.9278763594733829
0.06378181500059477,0.9858267716535433,0.7240778919806788,0.9336004579278763
0.0241429406121025,0.9939871152469577,0.6854857581743008,0.9427590154550658
0.011443769173803103,0.9949892627057981,0.5564794035268609,0.9467658843732112
0.028811739871315738,0.9922691481746599,0.5377374804007228,0.9376073268460218
0.01624086954626616,0.9954187544738725,0.5819178776815533,0.9393245563823698
0.039282190216912545,0.9941302791696492,0.6795569736161269,0.9370349170005724
0.1050684920680695,0.9891195418754474,0.8825553448590323,0.9135661133371493
0.19518399916662485,0.9653543307086615,1.3934535322033546,0.9175729822552948
0.1121662169946137,0.972083035075161,0.888901702043685,0.9198626216370921
0.04840472037072026,0.9896921975662133,1.3663625654849139,0.8906697195191758
0.07346245058664921,0.9823908375089477,0.8498750320170074,0.9376073268460218
0.07785590432702187,0.9858267716535433,0.9424602519720793,0.9175729822552948
0.06298251580771137,0.9876879026485326,1.009136071943447,0.9244419004006869
0.051639296256828414,0.9876879026485326,1.349886951671744,0.9336004579278763
0.010995710110509496,0.9959914101646384,1.600622457329684,0.9404693760732684
0.007514734894555634,0.996993557623479,1.7851034367905827,0.939896966227819
0.006339406664550841,0.9968503937007874,1.9260323725527604,0.9404693760732684
0.005409751803584523,0.9974230493915534,2.051033990482878,0.9410417859187179
0.0042353561854158485,0.9972798854688618,2.1313595381692703,0.9387521465369204
0.004325724460829229,0.9971367215461704,2.079906654535881,0.939896966227819
0.003884450895754016,0.9972798854688618,2.164274510096106,0.9410417859187179
0.010876320613637415,0.9974230493915534,2.2134121747538917,0.938179736691471
0.21587360613455575,0.9594846098783107,1.075238262709569,0.9353176874642244
0.02585596800882857,0.992555476020043,1.1324402089823375,0.9353176874642244
0.09617183157584269,0.9908375089477451,0.7966550387913065,0.9456210646823124
0.023375341339307278,0.9929849677881174,1.0692359518091756,0.9456210646823124
0.07348581256788025,0.9841088045812455,0.9041779593141241,0.9278763594733829
0.014137839130818593,0.9949892627057981,1.1771126001792833,0.9433314253005152
0.017074164200764325,0.9952755905511811,1.2328569916500287,0.9439038351459645
0.023338102119071644,0.9951324266284897,1.0905344617351975,0.9427590154550658
0.012636783397679504,0.9952755905511811,1.2433527807788447,0.9456210646823124
0.005252521169001078,0.9971367215461704,1.3476594780761926,0.9479107040641099
0.005611077263175346,0.9974230493915534,1.396528637476149,0.9473382942186607
0.005532428134532887,0.9967072297780959,1.448422539863631,0.9467658843732112
0.08965123700389395,0.9818181818181819,1.0249154064296322,0.9038351459645106
0.14455316876378943,0.9632068718682892,0.6526818101379004,0.9066971951917573
0.07265796987833806,0.9822476735862563,0.9201645689804784,0.9198626216370921
0.03623921793233436,0.9889763779527558,0.8384816266919105,0.9421866056096165
0.037615830352229776,0.9935576234788833,0.7103242457082326,0.9439038351459645
0.009440026803080103,0.9962777380100215,0.896053217911553,0.9427590154550658
0.00486157132027456,0.996993557623479,0.9792527028830426,0.9507727532913566
0.004622261185402007,0.9972798854688618,0.9878541607606166,0.9490555237550086
0.004090178924666302,0.9975662133142449,1.0250902616400377,0.9490555237550086
0.004155613146932741,0.9968503937007874,1.0660559440662671,0.9490555237550086
0.004545466411785984,0.9974230493915534,1.039799724756912,0.9473382942186607
0.004561033830082455,0.9975662133142449,1.0800838737718799,0.9467658843732112
0.004352548925637121,0.9974230493915534,1.1028181938493866,0.9479107040641099
0.004136550721830404,0.9975662133142449,1.1022521307411477,0.9496279336004579
0.016261554891382347,0.9959914101646384,0.9094214430536588,0.9341728677733256
0.1854654821123678,0.9676449534717251,0.6452033588461663,0.9336004579278763
0.052971611594096926,0.9863994273443092,1.2395499178970402,0.9244419004006869
0.10960207198343401,0.9793843951324266,0.8365056263854388,0.9364625071551231
0.01805983481058935,0.9947029348604152,0.7811834209820848,0.9404693760732684
0.15703103249368622,0.9760916249105226,0.8691404507029802,0.9370349170005724
0.01736486042741487,0.9937007874015749,1.0353777829915172,0.9433314253005152
0.02867077157823592,0.992555476020043,0.7900483999713536,0.9427590154550658
0.00685908181152059,0.9968503937007874,0.8474165232883355,0.9473382942186607
0.0060501432378120956,0.9971367215461704,0.8602984774873634,0.9444762449914138
0.006904017978868657,0.9965640658554044,0.8914300771170701,0.9473382942186607
0.004288157612891153,0.9977093772369363,0.9414241567555481,0.9484831139095593
0.035919126016802104,0.9974230493915534,1.072467226683247,0.9433314253005152
0.007878531471761065,0.9968503937007874,1.1784640302490377,0.9467658843732112
0.048225754216525155,0.9895490336435218,1.0147385940603932,0.9353176874642244
0.20099055693846307,0.9474588403722263,1.2938385573808442,0.8998282770463653
